image_id,chemical_state_id,split,dose_ppm_min,base_strip_r,base_strip_g,base_strip_b,lighting_condition,lighting_factor,tint_r,tint_g,tint_b,noise_sigma,blur_ksize,rotation_deg,temperature_c,humidity_pct,strip_age_days,image_path
img_train_0113_var09,CHEM-TR-0113,train,117.65,217,208,187,high_sensor_noise,0.905,0.997,0.986,1.004,2.93,0,0.02,21.9,64.2,37.6,synthetic_wristband_dataset\train\img_train_0113_var09.png
img_train_0113_var10,CHEM-TR-0113,train,117.65,217,208,187,mild_angle_shift,1.0,1.053,0.966,0.976,0.9,0,2.61,33.4,63.1,4.2,synthetic_wristband_dataset\train\img_train_0113_var10.png
img_train_0114_var01,CHEM-TR-0114,train,521.36,148,131,107,neutral_daylight,0.991,0.992,0.994,1.006,0.42,0,0.12,28.3,65.7,16.4,synthetic_wristband_dataset\train\img_train_0114_var01.png
img_train_0114_var02,CHEM-TR-0114,train,521.36,148,131,107,warm_tungsten,0.936,1.195,0.942,0.806,1.09,0,0.99,26.7,78.8,25.3,synthetic_wristband_dataset\train\img_train_0114_var02.png
img_train_0114_var03,CHEM-TR-0114,train,521.36,148,131,107,cool_fluorescent,1.072,0.886,0.991,1.136,0.94,0,-1.27,29.4,55.4,26.1,synthetic_wristband_dataset\train\img_train_0114_var03.png
img_train_0114_var04,CHEM-TR-0114,train,521.36,148,131,107,bright_diffuse,1.231,1.022,1.015,1.014,0.31,0,0.41,29.7,34.8,32.4,synthetic_wristband_dataset\train\img_train_0114_var04.png
img_train_0114_var05,CHEM-TR-0114,train,521.36,148,131,107,dim_underexposed,0.707,0.942,0.941,0.935,2.11,0,-0.63,23.2,79.7,17.3,synthetic_wristband_dataset\train\img_train_0114_var05.png
img_train_0114_var06,CHEM-TR-0114,train,521.36,148,131,107,mild_camera_blur,1.01,0.985,1.007,1.01,1.23,3,-0.02,27.2,70.8,27.7,synthetic_wristband_dataset\train\img_train_0114_var06.png
img_train_0114_var07,CHEM-TR-0114,train,521.36,148,131,107,warm_dim_light,0.813,1.143,0.988,0.843,1.68,0,2.18,20.8,39.1,26.7,synthetic_wristband_dataset\train\img_train_0114_var07.png
img_train_0114_var08,CHEM-TR-0114,train,521.36,148,131,107,cool_bright_light,1.148,0.91,1.0,1.09,0.75,0,-2.29,29.3,74.2,12.1,synthetic_wristband_dataset\train\img_train_0114_var08.png
img_train_0114_var09,CHEM-TR-0114,train,521.36,148,131,107,high_sensor_noise,0.885,1.001,1.018,1.002,3.07,0,0.5,29.4,62.5,16.6,synthetic_wristband_dataset\train\img_train_0114_var09.png
img_train_0114_var10,CHEM-TR-0114,train,521.36,148,131,107,mild_angle_shift,1.037,1.054,0.968,0.962,1.14,0,2.67,25.9,49.7,37.2,synthetic_wristband_dataset\train\img_train_0114_var10.png
img_train_0115_var01,CHEM-TR-0115,train,195.29,201,190,167,neutral_daylight,0.995,1.004,0.982,1.0,0.64,0,-0.25,25.8,54.3,21.7,synthetic_wristband_dataset\train\img_train_0115_var01.png
img_train_0115_var02,CHEM-TR-0115,train,195.29,201,190,167,warm_tungsten,0.921,1.163,0.967,0.822,0.98,0,1.21,29.6,74.9,35.5,synthetic_wristband_dataset\train\img_train_0115_var02.png
img_train_0115_var03,CHEM-TR-0115,train,195.29,201,190,167,cool_fluorescent,1.047,0.875,0.983,1.131,0.75,0,-1.25,31.4,30.2,32.7,synthetic_wristband_dataset\train\img_train_0115_var03.png
img_train_0115_var04,CHEM-TR-0115,train,195.29,201,190,167,bright_diffuse,1.241,1.018,1.034,1.027,0.26,0,0.56,34.1,75.8,15.8,synthetic_wristband_dataset\train\img_train_0115_var04.png
img_train_0115_var05,CHEM-TR-0115,train,195.29,201,190,167,dim_underexposed,0.715,0.941,0.94,0.958,2.13,0,-0.69,20.8,46.0,25.8,synthetic_wristband_dataset\train\img_train_0115_var05.png
img_train_0115_var06,CHEM-TR-0115,train,195.29,201,190,167,mild_camera_blur,0.986,0.997,0.995,1.001,1.18,3,0.01,27.0,53.8,5.9,synthetic_wristband_dataset\train\img_train_0115_var06.png
img_train_0115_var07,CHEM-TR-0115,train,195.29,201,190,167,warm_dim_light,0.792,1.16,0.991,0.834,1.77,0,2.01,22.0,31.8,4.0,synthetic_wristband_dataset\train\img_train_0115_var07.png
img_train_0115_var08,CHEM-TR-0115,train,195.29,201,190,167,cool_bright_light,1.141,0.905,0.963,1.097,0.47,0,-2.29,27.5,39.9,30.0,synthetic_wristband_dataset\train\img_train_0115_var08.png
img_train_0115_var09,CHEM-TR-0115,train,195.29,201,190,167,high_sensor_noise,0.889,1.001,0.994,1.004,2.97,0,0.58,32.1,39.6,27.2,synthetic_wristband_dataset\train\img_train_0115_var09.png
img_train_0115_var10,CHEM-TR-0115,train,195.29,201,190,167,mild_angle_shift,1.045,1.022,0.982,0.958,0.9,0,2.76,32.0,50.2,33.3,synthetic_wristband_dataset\train\img_train_0115_var10.png
img_train_0116_var01,CHEM-TR-0116,train,1504.53,70,53,36,neutral_daylight,1.024,0.987,1.007,1.002,0.69,0,0.13,26.3,47.1,17.5,synthetic_wristband_dataset\train\img_train_0116_var01.png
img_train_0116_var02,CHEM-TR-0116,train,1504.53,70,53,36,warm_tungsten,0.921,1.195,0.962,0.805,0.93,0,1.23,24.8,46.2,4.1,synthetic_wristband_dataset\train\img_train_0116_var02.png
img_train_0116_var03,CHEM-TR-0116,train,1504.53,70,53,36,cool_fluorescent,1.044,0.893,0.993,1.136,0.9,0,-1.76,33.8,37.6,25.8,synthetic_wristband_dataset\train\img_train_0116_var03.png
img_train_0116_var04,CHEM-TR-0116,train,1504.53,70,53,36,bright_diffuse,1.222,1.027,1.004,1.033,0.17,0,0.3,25.1,30.7,30.9,synthetic_wristband_dataset\train\img_train_0116_var04.png
img_train_0116_var05,CHEM-TR-0116,train,1504.53,70,53,36,dim_underexposed,0.716,0.964,0.95,0.945,2.13,0,-0.99,31.3,53.5,5.9,synthetic_wristband_dataset\train\img_train_0116_var05.png
img_train_0116_var06,CHEM-TR-0116,train,1504.53,70,53,36,mild_camera_blur,1.024,1.014,0.992,1.013,1.17,3,-0.15,30.6,51.5,28.1,synthetic_wristband_dataset\train\img_train_0116_var06.png
img_train_0116_var07,CHEM-TR-0116,train,1504.53,70,53,36,warm_dim_light,0.792,1.159,0.978,0.855,1.89,0,1.96,33.5,57.8,21.8,synthetic_wristband_dataset\train\img_train_0116_var07.png
img_train_0116_var08,CHEM-TR-0116,train,1504.53,70,53,36,cool_bright_light,1.126,0.929,0.965,1.099,0.68,0,-2.11,32.1,32.9,36.9,synthetic_wristband_dataset\train\img_train_0116_var08.png
img_train_0116_var09,CHEM-TR-0116,train,1504.53,70,53,36,high_sensor_noise,0.881,1.003,0.983,1.015,3.19,0,0.39,19.3,39.8,18.8,synthetic_wristband_dataset\train\img_train_0116_var09.png
img_train_0116_var10,CHEM-TR-0116,train,1504.53,70,53,36,mild_angle_shift,1.011,1.056,0.981,0.973,1.13,0,2.67,23.3,64.8,10.0,synthetic_wristband_dataset\train\img_train_0116_var10.png
img_train_0117_var01,CHEM-TR-0117,train,54.04,232,224,205,neutral_daylight,1.003,0.991,0.984,1.012,0.55,0,-0.04,27.1,48.2,16.7,synthetic_wristband_dataset\train\img_train_0117_var01.png
img_train_0117_var02,CHEM-TR-0117,train,54.04,232,224,205,warm_tungsten,0.896,1.185,0.967,0.809,1.08,0,1.09,31.5,32.9,34.8,synthetic_wristband_dataset\train\img_train_0117_var02.png
img_train_0117_var03,CHEM-TR-0117,train,54.04,232,224,205,cool_fluorescent,1.064,0.882,0.978,1.142,0.99,0,-1.28,22.7,53.2,15.0,synthetic_wristband_dataset\train\img_train_0117_var03.png
img_train_0117_var04,CHEM-TR-0117,train,54.04,232,224,205,bright_diffuse,1.226,1.011,1.009,1.013,0.23,0,0.73,21.3,48.5,10.8,synthetic_wristband_dataset\train\img_train_0117_var04.png
img_train_0117_var05,CHEM-TR-0117,train,54.04,232,224,205,dim_underexposed,0.726,0.965,0.947,0.955,2.28,0,-0.86,21.1,43.3,5.8,synthetic_wristband_dataset\train\img_train_0117_var05.png
img_train_0117_var06,CHEM-TR-0117,train,54.04,232,224,205,mild_camera_blur,1.012,0.991,1.006,1.006,1.01,3,-0.29,32.2,39.4,25.5,synthetic_wristband_dataset\train\img_train_0117_var06.png
img_train_0117_var07,CHEM-TR-0117,train,54.04,232,224,205,warm_dim_light,0.775,1.14,0.964,0.844,1.75,0,2.15,19.4,35.5,20.0,synthetic_wristband_dataset\train\img_train_0117_var07.png
img_train_0117_var08,CHEM-TR-0117,train,54.04,232,224,205,cool_bright_light,1.174,0.906,0.969,1.09,0.66,0,-2.09,24.7,44.0,32.0,synthetic_wristband_dataset\train\img_train_0117_var08.png
img_train_0117_var09,CHEM-TR-0117,train,54.04,232,224,205,high_sensor_noise,0.911,0.987,0.998,1.006,3.11,0,0.34,24.4,63.5,29.0,synthetic_wristband_dataset\train\img_train_0117_var09.png
img_train_0117_var10,CHEM-TR-0117,train,54.04,232,224,205,mild_angle_shift,1.007,1.052,0.967,0.958,1.06,0,2.99,32.0,39.4,9.9,synthetic_wristband_dataset\train\img_train_0117_var10.png
img_train_0118_var01,CHEM-TR-0118,train,0.0,245,240,222,neutral_daylight,1.017,0.98,1.016,1.002,0.42,0,-0.28,26.9,53.7,17.5,synthetic_wristband_dataset\train\img_train_0118_var01.png
img_train_0118_var02,CHEM-TR-0118,train,0.0,245,240,222,warm_tungsten,0.949,1.161,0.946,0.801,0.88,0,1.34,33.5,46.5,19.3,synthetic_wristband_dataset\train\img_train_0118_var02.png
img_train_0118_var03,CHEM-TR-0118,train,0.0,245,240,222,cool_fluorescent,1.072,0.87,0.981,1.159,0.63,0,-1.4,24.6,76.5,37.0,synthetic_wristband_dataset\train\img_train_0118_var03.png
img_train_0118_var04,CHEM-TR-0118,train,0.0,245,240,222,bright_diffuse,1.208,1.014,1.036,1.01,0.33,0,0.5,21.6,46.4,23.3,synthetic_wristband_dataset\train\img_train_0118_var04.png
img_train_0118_var05,CHEM-TR-0118,train,0.0,245,240,222,dim_underexposed,0.712,0.97,0.942,0.952,2.14,0,-0.82,30.1,72.9,20.5,synthetic_wristband_dataset\train\img_train_0118_var05.png
img_train_0118_var06,CHEM-TR-0118,train,0.0,245,240,222,mild_camera_blur,0.992,1.003,0.993,1.015,1.11,3,0.15,25.7,76.2,14.1,synthetic_wristband_dataset\train\img_train_0118_var06.png
img_train_0118_var07,CHEM-TR-0118,train,0.0,245,240,222,warm_dim_light,0.783,1.163,0.984,0.848,1.91,0,2.05,26.2,42.4,36.4,synthetic_wristband_dataset\train\img_train_0118_var07.png
img_train_0118_var08,CHEM-TR-0118,train,0.0,245,240,222,cool_bright_light,1.157,0.913,0.968,1.107,0.74,0,-2.17,33.2,54.8,9.7,synthetic_wristband_dataset\train\img_train_0118_var08.png
img_train_0118_var09,CHEM-TR-0118,train,0.0,245,240,222,high_sensor_noise,0.875,0.996,1.014,1.01,2.82,0,0.31,29.2,30.5,32.8,synthetic_wristband_dataset\train\img_train_0118_var09.png
img_train_0118_var10,CHEM-TR-0118,train,0.0,245,240,222,mild_angle_shift,0.993,1.053,0.984,0.945,0.87,0,2.5,26.7,43.2,15.7,synthetic_wristband_dataset\train\img_train_0118_var10.png
img_train_0119_var01,CHEM-TR-0119,train,1590.08,67,50,34,neutral_daylight,1.027,0.996,0.993,1.002,0.4,0,-0.15,19.3,35.0,33.6,synthetic_wristband_dataset\train\img_train_0119_var01.png
img_train_0119_var02,CHEM-TR-0119,train,1590.08,67,50,34,warm_tungsten,0.918,1.176,0.972,0.837,0.85,0,1.47,27.8,67.9,11.3,synthetic_wristband_dataset\train\img_train_0119_var02.png
img_train_0119_var03,CHEM-TR-0119,train,1590.08,67,50,34,cool_fluorescent,1.06,0.879,0.966,1.122,0.71,0,-1.46,30.7,50.0,34.5,synthetic_wristband_dataset\train\img_train_0119_var03.png
img_train_0119_var04,CHEM-TR-0119,train,1590.08,67,50,34,bright_diffuse,1.218,1.03,1.003,1.012,0.19,0,0.72,25.9,33.2,11.5,synthetic_wristband_dataset\train\img_train_0119_var04.png
img_train_0119_var05,CHEM-TR-0119,train,1590.08,67,50,34,dim_underexposed,0.704,0.949,0.953,0.946,2.23,0,-0.68,29.0,42.3,17.2,synthetic_wristband_dataset\train\img_train_0119_var05.png
img_train_0119_var06,CHEM-TR-0119,train,1590.08,67,50,34,mild_camera_blur,1.025,0.988,1.014,0.994,1.12,3,-0.14,27.5,71.1,35.5,synthetic_wristband_dataset\train\img_train_0119_var06.png
img_train_0119_var07,CHEM-TR-0119,train,1590.08,67,50,34,warm_dim_light,0.783,1.141,0.963,0.848,1.79,0,2.03,28.1,55.8,34.8,synthetic_wristband_dataset\train\img_train_0119_var07.png
img_train_0119_var08,CHEM-TR-0119,train,1590.08,67,50,34,cool_bright_light,1.177,0.935,0.989,1.081,0.52,0,-2.39,19.8,57.6,19.7,synthetic_wristband_dataset\train\img_train_0119_var08.png
img_train_0119_var09,CHEM-TR-0119,train,1590.08,67,50,34,high_sensor_noise,0.872,1.012,0.984,0.996,2.95,0,0.54,29.8,57.4,16.7,synthetic_wristband_dataset\train\img_train_0119_var09.png
img_train_0119_var10,CHEM-TR-0119,train,1590.08,67,50,34,mild_angle_shift,1.029,1.036,0.976,0.977,0.89,0,2.73,21.1,56.8,25.5,synthetic_wristband_dataset\train\img_train_0119_var10.png
img_train_0120_var01,CHEM-TR-0120,train,1101.67,92,73,53,neutral_daylight,0.989,1.018,1.006,1.01,0.66,0,-0.11,21.0,35.1,38.5,synthetic_wristband_dataset\train\img_train_0120_var01.png
img_train_0120_var02,CHEM-TR-0120,train,1101.67,92,73,53,warm_tungsten,0.898,1.168,0.972,0.815,0.85,0,1.49,28.8,53.1,15.0,synthetic_wristband_dataset\train\img_train_0120_var02.png
img_train_0120_var03,CHEM-TR-0120,train,1101.67,92,73,53,cool_fluorescent,1.04,0.882,0.998,1.121,0.8,0,-1.56,33.0,51.3,37.3,synthetic_wristband_dataset\train\img_train_0120_var03.png
img_train_0120_var04,CHEM-TR-0120,train,1101.67,92,73,53,bright_diffuse,1.241,1.001,1.026,1.008,0.41,0,0.76,34.8,73.5,6.5,synthetic_wristband_dataset\train\img_train_0120_var04.png
img_train_0120_var05,CHEM-TR-0120,train,1101.67,92,73,53,dim_underexposed,0.705,0.967,0.937,0.955,2.32,0,-0.82,21.5,62.2,24.0,synthetic_wristband_dataset\train\img_train_0120_var05.png
img_train_0120_var06,CHEM-TR-0120,train,1101.67,92,73,53,mild_camera_blur,0.978,1.019,1.013,0.985,1.14,3,-0.28,32.4,65.3,32.8,synthetic_wristband_dataset\train\img_train_0120_var06.png
img_train_0120_var07,CHEM-TR-0120,train,1101.67,92,73,53,warm_dim_light,0.775,1.157,0.975,0.838,1.9,0,1.75,22.3,72.9,19.7,synthetic_wristband_dataset\train\img_train_0120_var07.png
img_train_0120_var08,CHEM-TR-0120,train,1101.67,92,73,53,cool_bright_light,1.121,0.909,0.975,1.095,0.44,0,-1.94,21.8,39.0,31.2,synthetic_wristband_dataset\train\img_train_0120_var08.png
img_train_0120_var09,CHEM-TR-0120,train,1101.67,92,73,53,high_sensor_noise,0.904,1.009,1.015,0.985,3.09,0,0.06,32.2,58.5,24.5,synthetic_wristband_dataset\train\img_train_0120_var09.png
img_train_0120_var10,CHEM-TR-0120,train,1101.67,92,73,53,mild_angle_shift,1.03,1.027,0.984,0.968,1.18,0,2.91,30.1,74.8,16.3,synthetic_wristband_dataset\train\img_train_0120_var10.png
img_train_0121_var01,CHEM-TR-0121,train,0.0,245,240,222,neutral_daylight,0.985,1.017,0.998,1.011,0.69,0,0.03,22.2,65.7,21.8,synthetic_wristband_dataset\train\img_train_0121_var01.png
img_train_0121_var02,CHEM-TR-0121,train,0.0,245,240,222,warm_tungsten,0.941,1.2,0.944,0.817,1.1,0,0.98,19.1,49.1,18.1,synthetic_wristband_dataset\train\img_train_0121_var02.png
img_train_0121_var03,CHEM-TR-0121,train,0.0,245,240,222,cool_fluorescent,1.047,0.875,0.992,1.15,0.83,0,-1.68,22.6,74.8,27.8,synthetic_wristband_dataset\train\img_train_0121_var03.png
img_train_0121_var04,CHEM-TR-0121,train,0.0,245,240,222,bright_diffuse,1.245,1.029,1.029,1.005,0.39,0,0.38,31.5,50.3,21.1,synthetic_wristband_dataset\train\img_train_0121_var04.png
img_train_0121_var05,CHEM-TR-0121,train,0.0,245,240,222,dim_underexposed,0.717,0.96,0.936,0.942,2.27,0,-0.84,26.4,46.3,31.7,synthetic_wristband_dataset\train\img_train_0121_var05.png
img_train_0121_var06,CHEM-TR-0121,train,0.0,245,240,222,mild_camera_blur,0.982,0.982,0.995,0.997,1.18,3,-0.01,22.5,39.8,29.4,synthetic_wristband_dataset\train\img_train_0121_var06.png
img_train_0121_var07,CHEM-TR-0121,train,0.0,245,240,222,warm_dim_light,0.813,1.146,0.991,0.833,1.9,0,2.09,22.2,71.0,17.4,synthetic_wristband_dataset\train\img_train_0121_var07.png
img_train_0121_var08,CHEM-TR-0121,train,0.0,245,240,222,cool_bright_light,1.176,0.908,0.998,1.102,0.43,0,-2.07,22.7,54.3,22.3,synthetic_wristband_dataset\train\img_train_0121_var08.png
img_train_0121_var09,CHEM-TR-0121,train,0.0,245,240,222,high_sensor_noise,0.885,0.991,0.997,0.986,2.92,0,0.37,20.4,58.5,26.9,synthetic_wristband_dataset\train\img_train_0121_var09.png
img_train_0121_var10,CHEM-TR-0121,train,0.0,245,240,222,mild_angle_shift,1.046,1.043,0.978,0.96,0.99,0,2.63,32.8,48.8,19.0,synthetic_wristband_dataset\train\img_train_0121_var10.png
img_train_0122_var01,CHEM-TR-0122,train,1657.86,64,47,32,neutral_daylight,0.998,1.006,0.988,1.014,0.39,0,-0.2,32.6,45.2,38.1,synthetic_wristband_dataset\train\img_train_0122_var01.png
img_train_0122_var02,CHEM-TR-0122,train,1657.86,64,47,32,warm_tungsten,0.914,1.169,0.954,0.837,1.01,0,0.93,29.6,63.0,26.9,synthetic_wristband_dataset\train\img_train_0122_var02.png
img_train_0122_var03,CHEM-TR-0122,train,1657.86,64,47,32,cool_fluorescent,1.07,0.894,0.967,1.14,0.99,0,-1.52,34.2,37.4,34.1,synthetic_wristband_dataset\train\img_train_0122_var03.png
img_train_0122_var04,CHEM-TR-0122,train,1657.86,64,47,32,bright_diffuse,1.215,1.003,1.003,1.019,0.3,0,0.29,33.8,77.4,26.4,synthetic_wristband_dataset\train\img_train_0122_var04.png
img_train_0122_var05,CHEM-TR-0122,train,1657.86,64,47,32,dim_underexposed,0.709,0.945,0.93,0.963,2.13,0,-0.88,21.3,50.6,34.8,synthetic_wristband_dataset\train\img_train_0122_var05.png
img_train_0122_var06,CHEM-TR-0122,train,1657.86,64,47,32,mild_camera_blur,0.998,0.994,0.995,0.984,1.29,3,0.18,30.7,62.7,33.6,synthetic_wristband_dataset\train\img_train_0122_var06.png
img_train_0122_var07,CHEM-TR-0122,train,1657.86,64,47,32,warm_dim_light,0.81,1.155,0.967,0.847,1.61,0,1.85,33.0,74.5,36.8,synthetic_wristband_dataset\train\img_train_0122_var07.png
img_train_0122_var08,CHEM-TR-0122,train,1657.86,64,47,32,cool_bright_light,1.158,0.933,0.972,1.108,0.63,0,-2.19,21.0,78.2,12.6,synthetic_wristband_dataset\train\img_train_0122_var08.png
img_train_0122_var09,CHEM-TR-0122,train,1657.86,64,47,32,high_sensor_noise,0.871,1.004,1.015,0.993,3.2,0,0.32,30.6,50.0,34.7,synthetic_wristband_dataset\train\img_train_0122_var09.png
img_train_0122_var10,CHEM-TR-0122,train,1657.86,64,47,32,mild_angle_shift,1.002,1.021,0.97,0.952,1.14,0,3.03,20.6,66.6,28.6,synthetic_wristband_dataset\train\img_train_0122_var10.png
img_train_0123_var01,CHEM-TR-0123,train,377.94,169,153,129,neutral_daylight,0.99,0.982,1.015,0.994,0.37,0,-0.11,34.9,75.3,23.0,synthetic_wristband_dataset\train\img_train_0123_var01.png
img_train_0123_var02,CHEM-TR-0123,train,377.94,169,153,129,warm_tungsten,0.923,1.172,0.947,0.801,0.96,0,1.45,24.6,32.2,38.8,synthetic_wristband_dataset\train\img_train_0123_var02.png
img_train_0123_var03,CHEM-TR-0123,train,377.94,169,153,129,cool_fluorescent,1.031,0.897,0.995,1.131,0.62,0,-1.57,27.5,54.4,5.6,synthetic_wristband_dataset\train\img_train_0123_var03.png
img_train_0123_var04,CHEM-TR-0123,train,377.94,169,153,129,bright_diffuse,1.236,1.038,1.01,1.027,0.35,0,0.6,21.0,49.2,16.1,synthetic_wristband_dataset\train\img_train_0123_var04.png
img_train_0123_var05,CHEM-TR-0123,train,377.94,169,153,129,dim_underexposed,0.743,0.939,0.949,0.936,2.35,0,-0.62,28.5,33.7,14.9,synthetic_wristband_dataset\train\img_train_0123_var05.png
img_train_0123_var06,CHEM-TR-0123,train,377.94,169,153,129,mild_camera_blur,1.002,1.015,1.0,1.001,1.05,3,0.22,33.9,56.5,32.0,synthetic_wristband_dataset\train\img_train_0123_var06.png
img_train_0123_var07,CHEM-TR-0123,train,377.94,169,153,129,warm_dim_light,0.791,1.131,0.976,0.857,1.94,0,2.08,19.4,31.9,21.9,synthetic_wristband_dataset\train\img_train_0123_var07.png
img_train_0123_var08,CHEM-TR-0123,train,377.94,169,153,129,cool_bright_light,1.138,0.932,0.962,1.1,0.65,0,-1.99,24.4,64.9,6.6,synthetic_wristband_dataset\train\img_train_0123_var08.png
img_train_0123_var09,CHEM-TR-0123,train,377.94,169,153,129,high_sensor_noise,0.91,1.006,0.986,0.992,3.05,0,0.23,21.9,30.2,28.2,synthetic_wristband_dataset\train\img_train_0123_var09.png
img_train_0123_var10,CHEM-TR-0123,train,377.94,169,153,129,mild_angle_shift,1.001,1.026,0.989,0.959,0.81,0,2.86,28.6,62.5,12.5,synthetic_wristband_dataset\train\img_train_0123_var10.png
img_train_0124_var01,CHEM-TR-0124,train,976.88,101,82,61,neutral_daylight,0.977,1.018,0.982,1.019,0.41,0,-0.06,30.9,48.5,25.5,synthetic_wristband_dataset\train\img_train_0124_var01.png
img_train_0124_var02,CHEM-TR-0124,train,976.88,101,82,61,warm_tungsten,0.929,1.175,0.956,0.834,0.83,0,1.11,30.3,78.6,27.3,synthetic_wristband_dataset\train\img_train_0124_var02.png
img_train_0124_var03,CHEM-TR-0124,train,976.88,101,82,61,cool_fluorescent,1.055,0.863,0.996,1.155,0.67,0,-1.45,30.6,70.7,12.5,synthetic_wristband_dataset\train\img_train_0124_var03.png
img_train_0124_var04,CHEM-TR-0124,train,976.88,101,82,61,bright_diffuse,1.234,1.01,1.002,1.014,0.27,0,0.59,29.6,38.9,33.8,synthetic_wristband_dataset\train\img_train_0124_var04.png
img_train_0124_var05,CHEM-TR-0124,train,976.88,101,82,61,dim_underexposed,0.696,0.963,0.941,0.933,2.15,0,-0.79,33.9,58.6,9.4,synthetic_wristband_dataset\train\img_train_0124_var05.png
img_train_0124_var06,CHEM-TR-0124,train,976.88,101,82,61,mild_camera_blur,1.017,1.015,1.01,0.981,1.17,3,0.1,31.5,67.9,37.3,synthetic_wristband_dataset\train\img_train_0124_var06.png
img_train_0124_var07,CHEM-TR-0124,train,976.88,101,82,61,warm_dim_light,0.77,1.135,0.982,0.857,1.94,0,2.15,31.3,43.3,9.7,synthetic_wristband_dataset\train\img_train_0124_var07.png
img_train_0124_var08,CHEM-TR-0124,train,976.88,101,82,61,cool_bright_light,1.144,0.923,0.961,1.116,0.57,0,-1.96,27.1,46.6,11.1,synthetic_wristband_dataset\train\img_train_0124_var08.png
img_train_0124_var09,CHEM-TR-0124,train,976.88,101,82,61,high_sensor_noise,0.912,1.003,0.981,1.004,3.19,0,0.04,33.2,37.2,9.4,synthetic_wristband_dataset\train\img_train_0124_var09.png
img_train_0124_var10,CHEM-TR-0124,train,976.88,101,82,61,mild_angle_shift,1.005,1.043,0.994,0.95,0.97,0,2.69,33.4,69.0,36.8,synthetic_wristband_dataset\train\img_train_0124_var10.png
img_train_0125_var01,CHEM-TR-0125,train,1946.03,56,40,27,neutral_daylight,1.003,0.994,0.99,0.994,0.69,0,-0.09,25.7,35.9,22.5,synthetic_wristband_dataset\train\img_train_0125_var01.png
img_train_0125_var02,CHEM-TR-0125,train,1946.03,56,40,27,warm_tungsten,0.904,1.167,0.977,0.825,1.17,0,0.99,32.4,45.3,13.7,synthetic_wristband_dataset\train\img_train_0125_var02.png
img_train_0125_var03,CHEM-TR-0125,train,1946.03,56,40,27,cool_fluorescent,1.031,0.895,0.991,1.151,0.82,0,-1.52,20.2,77.4,13.7,synthetic_wristband_dataset\train\img_train_0125_var03.png
img_train_0125_var04,CHEM-TR-0125,train,1946.03,56,40,27,bright_diffuse,1.197,1.007,1.021,1.014,0.49,0,0.73,31.3,48.9,7.6,synthetic_wristband_dataset\train\img_train_0125_var04.png
